SIT,CNPJ_CIA,DENOM_SOCIAL,MUN,CD_CVM,DT_REG,DT_INI_SIT,SETOR_ATIV,CONTROLE_ACIONARIO,TP_ENDER,UF,CATEG_REG
CANCELADA,33.000.118/0001-79,TELEMAR NORTE LESTE SA,RIO DE JANEIRO,11320,1979-12-12 00:00:00,2012-05-11 00:00:00,Telecomunicações,PRIVADO,SEDE,RJ,Categoria A
CANCELADA,02.107.946/0001-87,TELEMAR PARTICIPAÇÕES SA,RIO DE JANEIRO,18678,2000-07-11 00:00:00,2015-09-01 00:00:00,Emp. Adm. Part. - Telecomunicações,PRIVADO,SEDE,RJ,Categoria B
CANCELADA,02.476.710/0001-18,TELINVEST SA,SÃO PAULO,17418,1998-06-18 00:00:00,2018-06-11 00:00:00,Emp. Adm. Part. - Telecomunicações,PRIVADO HOLDING,SEDE,SP,Categoria A
CANCELADA,06.977.739/0001-34,TEMPO PARTICIPAÇOES S/A,SÃO PAULO,19917,2006-01-04 00:00:00,2016-05-10 00:00:00,Emp. Adm. Part. - Serviços médicos,ESTRANGEIRO HOLDING,SEDE,SP,Categoria A
CANCELADA,11.566.501/0001-56,TEREOS INTERNACIONAL S/A,SÃO PAULO,22136,2010-08-11 00:00:00,2016-09-28 00:00:00,Alimentos,ESTRANGEIRO HOLDING,SEDE,SP,Categoria A
ATIVO,10.502.676/0001-37,TERMELÉTRICA PERNAMBUCO III S.A.,IGARASSU,23329,2013-12-10 00:00:00,2015-07-17 00:00:00,Energia Elétrica,PRIVADO,SEDE,PE,Categoria B
CANCELADA,02.664.042/0001-52,TERMINAL GARAGEM MENEZES CORTES SA,RIO DE JANEIRO,18538,2000-01-17 00:00:00,2025-12-17 00:00:00,Serviços Transporte e Logística,PRIVADO,SEDE,RJ,Categoria A
CANCELADA,03.795.050/0001-09,TERMOPERNAMBUCO SA,RIO DE JANEIRO,19852,2005-10-31 00:00:00,2025-11-04 00:00:00,Energia Elétrica,PRIVADO,SEDE,RJ,Categoria B
ATIVO,21.748.188/0001-20,TERP GLBL BRASIL I PARTICIPAÇÕES S.A.,RIO DE JANEIRO,27804,2025-05-09 00:00:00,2025-05-09 00:00:00,Emp. Adm. Part. - Energia Elétrica,PRIVADO,SEDE,RJ,Categoria B
CANCELADA,05.799.312/0001-20,TERRA SANTA AGRO S.A.,SÃO PAULO,20354,2006-11-09 00:00:00,2021-10-19 00:00:00,"Agricultura (Açúcar, Álcool e Cana)",PRIVADO,SEDE,SP,Categoria A
ATIVO,40.337.136/0001-06,TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,SÃO PAULO,26000,2021-07-14 00:00:00,2021-07-14 00:00:00,"Agricultura (Açúcar, Álcool e Cana)",PRIVADO,SEDE,SP,Categoria A
ATIVO,82.982.075/0001-80,TÊXTIL RENAUXVIEW S/A,BRUSQUE,7544,1969-08-11 00:00:00,1969-08-11 00:00:00,Têxtil e Vestuário,PRIVADO,SEDE,SC,Categoria A
CANCELADA,08.253.728/0001-37,TFA SECURITIZADORA S/A,SÃO PAULO,20460,2007-01-19 00:00:00,2013-03-14 00:00:00,Securitização de Recebíveis,PRIVADO,SEDE,SP,Categoria B
ATIVO,84.684.455/0001-63,TIGRE S.A. PARTICIPAÇÕES,JOINVILLE,26255,2021-10-01 00:00:00,2021-10-01 00:00:00,"Construção Civil, Mat. Constr. e Decoração",PRIVADO,SEDE,SC,Categoria B
ATIVO,02.600.854/0001-34,TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.,RIO DE JANEIRO,27090,2023-02-17 00:00:00,2023-02-17 00:00:00,Telecomunicações,ESTRANGEIRO HOLDING,SEDE,RJ,Categoria B
CANCELADA,02.558.115/0001-21,TIM PARTICIPAÇÕES SA,RIO DE JANEIRO,17639,1998-08-19 00:00:00,2020-08-31 00:00:00,Emp. Adm. Part. - Telecomunicações,PRIVADO,SEDE,RJ,Categoria A
ATIVO,02.421.421/0001-11,TIM S.A.,RIO DE JANEIRO,24929,2020-03-17 00:00:00,2020-03-17 00:00:00,Telecomunicações,PRIVADO HOLDING,SEDE,RJ,Categoria A
CANCELADA,07.073.027/0001-53,"TIVIT TERCEIRIZAÇÃO DE PROCESSOS, SERVIÇOS E TECNOLOGIA S/A",SÃO PAULO,21768,2009-09-24 00:00:00,2011-01-11 00:00:00,Comunicação e Informática,PRIVADO,SEDE,SP,Categoria A
ATIVO,53.113.791/0001-22,TOTVS S.A,SÃO PAULO,19992,2006-03-07 00:00:00,2006-03-07 00:00:00,Comunicação e Informática,PRIVADO,SEDE,SP,Categoria A
ATIVO,03.014.553/0001-91,TPI - TRIUNFO PARTICIPACOES E INVESTIMENTOS S.A.,SÃO PAULO,19330,2002-12-05 00:00:00,2002-12-05 00:00:00,Emp. Adm. Part. - Serviços Transporte e Logística,PRIVADO HOLDING,SEDE,SP,Categoria A
ATIVO,59.418.806/0001-47,TRACK & FIELD CO S.A,SÃO PAULO,25208,2020-10-22 00:00:00,2020-10-22 00:00:00,Têxtil e Vestuário,PRIVADO,SEDE,SP,Categoria A
CANCELADA,90.286.105/0001-41,TRAFO EQUIPAMENTOS ELETRICOS S.A.,GRAVATAÍ,11452,1969-11-04 00:00:00,2009-12-30 00:00:00,"Máquinas, Equipamentos, Veículos e Peças",PRIVADO,SEDE,RS,Categoria A
CANCELADA,60.872.173/0001-21,TRANSBRASIL SA LINHAS AEREAS - FALIDA,BRASÍLIA,11479,1977-07-20 00:00:00,2010-01-04 00:00:00,Serviços Transporte e Logística,PRIVADO,SEDE,DF,Categoria A
ATIVO,09.074.183/0001-64,TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA SA,LINS,22225,2010-11-05 00:00:00,2010-11-05 00:00:00,Serviços Transporte e Logística,PRIVADO,SEDE,SP,Categoria B
ATIVO,07.859.971/0001-30,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,RIO DE JANEIRO,20257,2006-09-06 00:00:00,2006-09-06 00:00:00,Emp. Adm. Part. - Energia Elétrica,PRIVADO,SEDE,RJ,Categoria A
ATIVO,07.859.971/0001-30,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,RIO DE JANEIRO,20257,2006-09-06 00:00:00,2006-09-06 00:00:00,Emp. Adm. Part. - Energia Elétrica,PRIVADO,SEDE,RJ,Categoria A
ATIVO,21.728.083/0001-00,TRANSMISSORA JOSÉ MARIA DE MACEDO DE ELETRICIDADE S.A.,SÃO PAULO,26654,2022-03-21 00:00:00,2022-03-21 00:00:00,Energia Elétrica,PRIVADO HOLDING,SEDE,SP,Categoria B
ATIVO,02.281.836/0001-37,TRANSNORDESTINA LOGISTICA SA,FORTALEZA,20443,2007-01-11 00:00:00,2007-01-11 00:00:00,Serviços Transporte e Logística,PRIVADO,SEDE,CE,Categoria B
ATIVO,38.042.694/0001-00,TRAVESSIA SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.,SÃO PAULO,25240,2020-11-04 00:00:00,2020-11-04 00:00:00,Securitização de Recebíveis,PRIVADO,SEDE,SP,Categoria B
ATIVO,43.335.774/0001-86,TRAVESSIA SECURITIZADORA DE CRÉDITOS MERCANTIS VI S.A.,SÃO PAULO,26824,2022-06-08 00:00:00,2022-06-08 00:00:00,Securitização de Recebíveis,PRIVADO,SEDE,SP,Categoria B
ATIVO,26.609.050/0001-64,TRAVESSIA SECURITIZADORA S.A.,SÃO PAULO,24082,2017-02-09 00:00:00,2017-02-09 00:00:00,Securitização de Recebíveis,PRIVADO,SEDE,SP,Categoria B
ATIVO,26.609.050/0001-64,TRAVESSIA SECURITIZADORA S.A.,SÃO PAULO,24082,2017-02-09 00:00:00,2017-02-09 00:00:00,Securitização de Recebíveis,PRIVADO,SEDE,SP,Categoria B
ATIVO,94.813.102/0001-70,TRÊS TENTOS AGROINDUSTRIAL S.A.,SANTA BÁRBARA DO SUL,25950,2021-06-21 00:00:00,2021-06-21 00:00:00,"Agricultura (Açúcar, Álcool e Cana)",PRIVADO,SEDE,RS,Categoria A
ATIVO,92.660.570/0001-26,TREVISA  INVESTIMENTOS SA,PORTO ALEGRE,8192,1980-12-15 00:00:00,1980-12-15 00:00:00,Emp. Adm. Part. - Sem Setor Principal,PRIVADO,SEDE,RS,Categoria A
CANCELADA,02.509.186/0001-34,TRIÂNGULO DO SOL AUTO-ESTRADAS S.A.,MATÃO,23060,2013-02-25 00:00:00,2023-08-01 00:00:00,Serviços Transporte e Logística,PRIVADO,SEDE,SP,Categoria B
CANCELADA,24.717.074/0001-01,TRÍPLICE SECURITIZADORA DE ATIVOS MERCANTIS S.A.,NATAL,24023,2016-10-04 00:00:00,2017-11-30 00:00:00,Securitização de Recebíveis,PRIVADO,SEDE,RN,Categoria B
ATIVO,08.811.643/0001-27,TRISUL S/A,SÃO PAULO,21130,2007-10-10 00:00:00,2007-10-10 00:00:00,"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",PRIVADO,SEDE,SP,Categoria A
ATIVO,08.811.643/0001-27,TRISUL S/A,SÃO PAULO,21130,2007-10-10 00:00:00,2007-10-10 00:00:00,"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",PRIVADO,SEDE,SP,Categoria A
CANCELADA,24.955.657/0001-70,TRIUNFO SECURITIZADORA DE ATIVOS S.A.,MACAÍBA,24031,2016-10-04 00:00:00,2017-12-21 00:00:00,Securitização de Recebíveis,PRIVADO,SEDE,RN,Categoria B
CANCELADA,20.553.221/0001-02,TROCAFONE S.A.,SÃO PAULO,26573,2022-01-03 00:00:00,2022-05-16 00:00:00,Comércio (Atacado e Varejo),PRIVADO,SEDE,SP,Categoria A
ATIVO,15.115.504/0001-24,TRONOX PIGMENTOS DO BRASIL S.A.,CAMAÇARI,11398,1970-12-23 00:00:00,1970-12-23 00:00:00,Petroquímicos e Borracha,PRIVADO HOLDING,SEDE,BA,Categoria A
CANCELADA,61.418.430/0001-12,TRORION SA,DIADEMA,11525,1969-09-16 00:00:00,2011-03-30 00:00:00,Petroquímicos e Borracha,PRIVADO,SEDE,SP,Categoria A
CANCELADA,42.603.513/0001-37,TRUE SECURITIZADORA DE CREDITOS FINANCEIROS IV S.A.,SÃO PAULO,26492,2021-12-17 00:00:00,2022-06-22 00:00:00,Securitização de Recebíveis,PRIVADO,SEDE,SP,Categoria B
CANCELADA,12.130.744/0001-00,TRUE SECURITIZADORA S.A.,SÃO PAULO,22276,2010-11-25 00:00:00,2022-06-30 00:00:00,Securitização de Recebíveis,PRIVADO,SEDE,SP,Categoria B
CANCELADA,12.130.744/0001-00,TRUE SECURITIZADORA S.A.,SÃO PAULO,22276,2010-11-25 00:00:00,2022-06-30 00:00:00,Securitização de Recebíveis,PRIVADO,SEDE,SP,Categoria B
CANCELADA,43.107.119/0001-70,TRUFANA TEXTIL SA,SÃO PAULO,12963,1986-08-07 00:00:00,2010-01-04 00:00:00,Têxtil e Vestuário,PRIVADO,SEDE,SP,Categoria A
CANCELADA,11.716.471/0001-17,TRX SECURITIZADORA S.A.,SÃO PAULO,22420,2011-03-02 00:00:00,2023-06-21 00:00:00,Securitização de Recebíveis,PRIVADO HOLDING,SEDE,SP,Categoria B
CANCELADA,06.033.448/0001-98,TSL SECURITIZADORA E PARTICIPAÇÕES S.A.,RIO DE JANEIRO,19526,2004-03-17 00:00:00,2017-03-07 00:00:00,Securitização de Recebíveis,PRIVADO,SEDE,RJ,Categoria B
ATIVO,59.115.685/0001-64,TUPI ENERGIAS RENOVÁVEIS S.A.,SÃO PAULO,27944,2025-10-29 00:00:00,2025-10-29 00:00:00,Emp. Adm. Part. - Energia Elétrica,PRIVADO,SEDE,SP,Categoria B
ATIVO,84.683.374/0001-49,TUPY SA,JOINVILLE,6343,1966-07-01 00:00:00,1966-07-01 00:00:00,Metalurgia e Siderurgia,PRIVADO,SEDE,SC,Categoria A
ATIVO,26.982.634/0001-80,TURBI COMPARTILHAMENTO DE VEÍCULOS S.A.,SÃO PAULO,27197,2023-05-11 00:00:00,2023-05-11 00:00:00,Serviços Transporte e Logística,PRIVADO,SEDE,SP,Categoria B
CANCELADA,05.388.437/0001-68,ULBRA RECEBIVEIS S/A,CANOAS,19461,2003-10-09 00:00:00,2011-07-15 00:00:00,Securitização de Recebíveis,PRIVADO,SEDE,RS,Categoria B
ATIVO,33.256.439/0001-39,ULTRAPAR PARTICIPAÇÕES SA,SÃO PAULO,18465,1999-09-27 00:00:00,1999-09-27 00:00:00,Emp. Adm. Part. - Petróleo e Gás,PRIVADO,SEDE,SP,Categoria A
CANCELADA,07.394.616/0001-33,UNI CIDADE SPTRUST DE RECEBÍVEIS SA,SÃO PAULO,20079,2006-05-23 00:00:00,2014-05-16 00:00:00,Securitização de Recebíveis,PRIVADO,SEDE,SP,Categoria B
ATIVO,53.153.938/0001-08,UNIÃO PET PARTICIPAÇÕES S.A.,SÃO PAULO,27766,2025-01-21 00:00:00,2025-01-21 00:00:00,Comércio (Atacado e Varejo),PRIVADO,SEDE,SP,Categoria A
ATIVO,60.665.981/0001-18,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S.A.,EMBU-GUAÇU,26867,2022-07-07 00:00:00,2022-07-07 00:00:00,Farmacêutico e Higiene,PRIVADO,SEDE,SP,Categoria B
ATIVO,90.441.460/0001-48,UNICASA INDÚSTRIA DE MÓVEIS S.A.,BENTO GONÇALVES,22780,2012-04-25 00:00:00,2012-04-25 00:00:00,"Construção Civil, Mat. Constr. e Decoração",PRIVADO,SEDE,RS,Categoria A
ATIVO,75.609.123/0001-23,UNIDAS LOCAÇÕES E SERVIÇOS S.A.,CURITIBA,23280,2013-11-14 00:00:00,2013-11-14 00:00:00,Serviços Transporte e Logística,PRIVADO,SEDE,PR,Categoria A
ATIVO,45.736.131/0001-70,UNIDAS LOCADORA S.A.,BELO HORIZONTE,27162,2023-05-05 00:00:00,2023-05-05 00:00:00,Serviços Transporte e Logística,PRIVADO,SEDE,MG,Categoria B
ATIVO,02.255.187/0001-08,UNIFIQUE TELECOMUNICAÇÕES S.A.,TIMBÓ,26050,2021-07-23 00:00:00,2021-07-23 00:00:00,Emp. Adm. Part. - Telecomunicações,PRIVADO,SEDE,SC,Categoria A
CANCELADA,05.303.439/0001-07,UNIGEL PARTICIPAÇÕES S.A.,SÃO PAULO,26301,2021-11-03 00:00:00,2025-09-29 00:00:00,Petroquímicos e Borracha,PRIVADO,SEDE,SP,Categoria A
ATIVO,33.958.695/0001-78,UNIPAR CARBOCLORO S.A.,SÃO PAULO,11592,1971-12-08 00:00:00,1971-12-08 00:00:00,Petroquímicos e Borracha,PRIVADO,SEDE,SP,Categoria A
ATIVO,33.958.695/0001-78,UNIPAR CARBOCLORO S.A.,SÃO PAULO,11592,1971-12-08 00:00:00,1971-12-08 00:00:00,Petroquímicos e Borracha,PRIVADO,SEDE,SP,Categoria A
CANCELADA,07.203.904/0001-63,UNITEXTIL - UNIAO INDUSTRIAL TEXTIL S/A,FORTALEZA,11606,1982-09-22 00:00:00,2013-08-14 00:00:00,Têxtil e Vestuário,PRIVADO,SEDE,CE,Categoria A
CANCELADA,06.027.566/0001-93,UNIVER CIDADE TRUST DE RECEBIVEIS SA,RIO DE JANEIRO,19585,2004-09-02 00:00:00,2013-12-27 00:00:00,Securitização de Recebíveis,PRIVADO,SEDE,RJ,Categoria B
CANCELADA,01.109.184/0001-95,UNIVERSO ONLINE SA,SÃO PAULO,19887,2005-12-14 00:00:00,2012-01-18 00:00:00,Telecomunicações,PRIVADO HOLDING,SEDE,SP,Categoria A
CANCELADA,34.591.574/0001-01,UP ENGENHARIA E URBANISMO S.A.,ASTOLFO DUTRA,24856,2019-11-04 00:00:00,2021-09-29 00:00:00,"Construção Civil, Mat. Constr. e Decoração",PRIVADO,SEDE,MG,Categoria A
CANCELADA,02.162.616/0001-94,UPTICK PARTICIPACOES S.A. - EM LIQUIDAÇÃO,RIO DE JANEIRO,16624,1997-11-19 00:00:00,2025-04-30 00:00:00,Emp. Adm. Part. - Energia Elétrica,PRIVADO,SEDE,RJ,Categoria A
ATIVO,10.571.175/0001-02,URBA DESENVOLVIMENTO URBANO S.A.,BELO HORIZONTE,25437,2021-01-25 00:00:00,2021-01-25 00:00:00,"Construção Civil, Mat. Constr. e Decoração",PRIVADO,SEDE,MG,Categoria A
ATIVO,04.739.720/0001-24,USINA TERMELÉTRICA PAMPA SUL S.A.,PELOTAS,24945,2020-05-04 00:00:00,2020-05-04 00:00:00,Energia Elétrica,PRIVADO,SEDE,RS,Categoria B
CANCELADA,26.643.756/0001-42,USINAGEM EDLYN PARTICIPAÇÕES S.A.,SÃO PAULO,24449,2018-06-06 00:00:00,2020-08-28 00:00:00,"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",PRIVADO,SEDE,SP,Categoria B
ATIVO,60.894.730/0001-05,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,BELO HORIZONTE,14320,1994-04-11 00:00:00,1994-04-11 00:00:00,Metalurgia e Siderurgia,PRIVADO,SEDE,MG,Categoria A
ATIVO,60.894.730/0001-05,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,BELO HORIZONTE,14320,1994-04-11 00:00:00,1994-04-11 00:00:00,Metalurgia e Siderurgia,PRIVADO,SEDE,MG,Categoria A
CANCELADA,12.394.991/0001-13,UTILIUM PARTICIPAÇÕES S.A.,RIO DE JANEIRO,23094,2013-03-06 00:00:00,2017-11-28 00:00:00,Emp. Adm. Part. - Sem Setor Principal,PRIVADO,SEDE,RJ,Categoria A
ATIVO,02.041.460/0001-93,V. TAL - REDE NEUTRA DE TELECOMUNICAÇÕES S.A.,SÃO PAULO,27022,2022-11-11 00:00:00,2022-11-11 00:00:00,Telecomunicações,PRIVADO,SEDE,SP,Categoria B
CANCELADA,19.443.985/0001-58,VALE FERTILIZANTES S.A.,UBERABA,14028,1992-08-11 00:00:00,2011-12-23 00:00:00,Petroquímicos e Borracha,PRIVADO,SEDE,MG,Categoria A
ATIVO,33.592.510/0001-54,VALE S.A.,RIO DE JANEIRO,4170,1970-01-02 00:00:00,1970-01-02 00:00:00,Extração Mineral,PRIVADO,SEDE,RJ,Categoria A
ATIVO,33.592.510/0001-54,VALE S.A.,RIO DE JANEIRO,4170,1970-01-02 00:00:00,1970-01-02 00:00:00,Extração Mineral,PRIVADO,SEDE,RJ,Categoria A
CANCELADA,01.772.313/0001-20,VALETRON SA,RIO DE JANEIRO,16225,1997-04-23 00:00:00,2015-12-23 00:00:00,Emp. Adm. Part. - Sem Setor Principal,PRIVADO HOLDING,SEDE,RJ,Categoria A
ATIVO,33.113.309/0001-47,VALID SOLUÇÕES S.A.,SOROCABA,20028,2006-04-12 00:00:00,2006-04-12 00:00:00,Comunicação e Informática,PRIVADO,SEDE,SP,Categoria A
ATIVO,23.373.000/0001-32,"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",SÃO PAULO,24716,2019-04-30 00:00:00,2019-04-30 00:00:00,Serviços Transporte e Logística,PRIVADO,SEDE,SP,Categoria A
CANCELADA,03.634.795/0001-88,VARIG PARTIC. EM SERVIÇOS COMPLEMENTARES,PORTO ALEGRE,18694,2000-07-20 00:00:00,2011-01-04 00:00:00,Emp. Adm. Part. - Serviços Transporte e Logística,PRIVADO,SEDE,RS,Categoria A
CANCELADA,03.634.777/0001-04,VARIG PARTICIPAÇÕES EM TRANSP AÉREOS S/A,PORTO ALEGRE,18686,2000-07-20 00:00:00,2011-01-04 00:00:00,Emp. Adm. Part. - Serviços Transporte e Logística,PRIVADO HOLDING,SEDE,RS,Categoria A
CANCELADA,00.095.147/0001-02,VBC ENERGIA SA,SÃO PAULO,14540,1994-08-30 00:00:00,2011-11-07 00:00:00,Emp. Adm. Part. - Energia Elétrica,PRIVADO,SEDE,SP,Categoria A
CANCELADA,06.016.348/0001-53,VENTOS DO SUL ENERGIA S.A.,FLORIANÓPOLIS,24767,2019-09-12 00:00:00,2026-01-27 00:00:00,Energia Elétrica,PRIVADO,SEDE,SC,Categoria B
CANCELADA,24.241.659/0001-06,VENTURE CAPITAL PARTICIPAÇÕES E INVESTIMENTOS S.A.,SÃO PAULO,24309,2017-12-12 00:00:00,2021-08-19 00:00:00,Emp. Adm. Part. - Hospedagem e Turismo,PRIVADO,SEDE,SP,Categoria B
CANCELADA,36.243.187/0001-00,VERO CAPITAL MARKETS S.A.,SÃO PAULO,25054,2020-08-12 00:00:00,2022-06-30 00:00:00,Securitização de Recebíveis,PRIVADO,SEDE,SP,Categoria B
ATIVO,31.748.174/0001-60,VERO S.A.,SÃO PAULO,26409,2021-11-26 00:00:00,2021-11-26 00:00:00,Telecomunicações,PRIVADO,SEDE,SP,Categoria A
CANCELADA,25.005.683/0001-09,VERT COMPANHIA SECURITIZADORA,SÃO PAULO,23990,2016-08-25 00:00:00,2022-06-30 00:00:00,Securitização de Recebíveis,PRIVADO,SEDE,SP,Categoria B
CANCELADA,42.945.876/0001-50,VERT-10 CIA SECURITIZADORA DE CREDITOS FINANCEIROS,SÃO PAULO,26751,2022-04-04 00:00:00,2022-06-30 00:00:00,Securitização de Recebíveis,PRIVADO,SEDE,SP,Categoria B
CANCELADA,42.937.550/0001-81,VERT-11 COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS E COMERCIAIS,SÃO PAULO,26778,2022-05-09 00:00:00,2022-06-30 00:00:00,Securitização de Recebíveis,PRIVADO,SEDE,SP,Categoria B
CANCELADA,42.938.083/0001-04,VERT-9 COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS,SÃO PAULO,26450,2021-12-07 00:00:00,2022-06-30 00:00:00,Securitização de Recebíveis,PRIVADO,SEDE,SP,Categoria B
ATIVO,49.669.856/0001-43,VESTE SA ESTILO,SÃO PAULO,21440,2008-04-18 00:00:00,2008-04-18 00:00:00,Emp. Adm. Part. - Comércio (Atacado e Varejo),PRIVADO,SEDE,SP,Categoria A
ATIVO,47.155.252/0001-53,VIA ARAUCÁRIA CONCESSIONÁRIA DE RODOVIAS S.A.,CURITIBA,27936,2025-10-10 00:00:00,2025-10-10 00:00:00,Serviços Transporte e Logística,PRIVADO,SEDE,PR,Categoria B
ATIVO,44.067.725/0001-72,VIA BRASIL BR 163 CONCESSIONARIA DE RODOVIAS S.A.,SINOP,26913,2022-08-10 00:00:00,2022-08-10 00:00:00,Serviços Transporte e Logística,PRIVADO,SEDE,MT,Categoria B
CANCELADA,10.670.314/0001-55,VIABAHIA CONCESSIONÁRIA DE RODOVIAS SA,SALVADOR,22926,2012-08-24 00:00:00,2025-05-29 00:00:00,Serviços Transporte e Logística,PRIVADO,SEDE,BA,Categoria B
CANCELADA,60.703.923/0001-31,VIACAO AEREA S PAULO SA VASP,SÃO PAULO,11703,1982-09-28 00:00:00,2010-01-04 00:00:00,Serviços Transporte e Logística,PRIVADO,SEDE,SP,Categoria A
CANCELADA,02.366.097/0001-86,VIANORTE S/A,RIBEIRÃO PRETO,21830,2009-11-27 00:00:00,2018-06-12 00:00:00,Serviços Transporte e Logística,PRIVADO HOLDING,SEDE,SP,Categoria B
ATIVO,28.019.100/0001-89,VIAPAULISTA S.A.,RIBEIRÃO PRETO,25607,2021-02-19 00:00:00,2021-02-19 00:00:00,Serviços Transporte e Logística,PRIVADO,SEDE,SP,Categoria B
ATIVO,10.635.691/0001-53,VIARONDON CONCESSIONÁRIA DE RODOVIA SA,LINS,22543,2011-07-21 00:00:00,2011-07-21 00:00:00,Serviços Transporte e Logística,PRIVADO HOLDING,SEDE,SP,Categoria B
ATIVO,34.274.233/0001-02,VIBRA ENERGIA S/A,RIO DE JANEIRO,24295,2017-12-12 00:00:00,2017-12-12 00:00:00,Comércio (Atacado e Varejo),PRIVADO,SEDE,RJ,Categoria A
ATIVO,34.274.233/0001-02,VIBRA ENERGIA S/A,RIO DE JANEIRO,24295,2017-12-12 00:00:00,2017-12-12 00:00:00,Comércio (Atacado e Varejo),PRIVADO,SEDE,RJ,Categoria A
CANCELADA,02.871.007/0001-04,VICUNHA SIDERURGIA SA,SÃO PAULO,18902,2001-03-14 00:00:00,2013-05-06 00:00:00,Emp. Adm. Part. - Metalurgia e Siderurgia,PRIVADO,SEDE,SP,Categoria B
CANCELADA,07.332.190/0001-93,VICUNHA TEXTIL SA,FORTALEZA,5991,1971-12-27 00:00:00,2013-12-12 00:00:00,Têxtil e Vestuário,PRIVADO,SEDE,CE,Categoria A
CANCELADA,13.324.184/0001-97,VIGOR ALIMENTOS S.A.,SÃO PAULO,22772,2012-04-02 00:00:00,2016-08-12 00:00:00,Emp. Adm. Part. - Alimentos,PRIVADO,SEDE,SP,Categoria A
CANCELADA,08.937.002/0001-13,VISION SECURITIZADORA S.A.,SÃO PAULO,21075,2007-08-29 00:00:00,2023-02-17 00:00:00,Securitização de Recebíveis,PRIVADO,SEDE,SP,Categoria B
ATIVO,02.536.066/0001-26,VITAL ENGENHARIA AMBIENTAL S.A.,RIO DE JANEIRO,27510,2024-07-02 00:00:00,2024-07-02 00:00:00,"Saneamento, Serv. Água e Gás",PRIVADO,SEDE,RJ,Categoria A
ATIVO,20.512.706/0001-40,VITRU EDUCAÇÃO S.A.,SÃO PAULO,27057,2023-01-05 00:00:00,2023-01-05 00:00:00,Educação,PRIVADO HOLDING,SEDE,SP,Categoria A
ATIVO,45.365.558/0001-09,VITTIA S.A.,SÃO JOAQUIM DA BARRA,25763,2021-04-28 00:00:00,2021-04-28 00:00:00,"Agricultura (Açúcar, Álcool e Cana)",PRIVADO,SEDE,SP,Categoria A
ATIVO,33.839.910/0001-11,VIVARA PARTICIPAÇÕES S.A.,SÃO PAULO,24805,2019-10-08 00:00:00,2019-10-08 00:00:00,Comércio (Atacado e Varejo),PRIVADO,SEDE,SP,Categoria A
ATIVO,67.571.414/0001-41,VIVER INCORPORADORA E CONSTRUTORA S.A,SÃO PAULO,20702,2007-05-23 00:00:00,2007-05-23 00:00:00,"Construção Civil, Mat. Constr. e Decoração",PRIVADO HOLDING,SEDE,SP,Categoria A
CANCELADA,02.558.074/0001-73,VIVO PARTICIPAÇÕES SA,SÃO PAULO,17710,1998-08-19 00:00:00,2011-10-03 00:00:00,Telecomunicações,PRIVADO HOLDING,SEDE,SP,Categoria A
CANCELADA,02.558.074/0001-73,VIVO PARTICIPAÇÕES SA,SÃO PAULO,17710,1998-08-19 00:00:00,2011-10-03 00:00:00,Telecomunicações,PRIVADO HOLDING,SEDE,SP,Categoria A
ATIVO,32.681.371/0001-72,VIX LOGÍSTICA S/A,VITÓRIA,21202,2007-11-27 00:00:00,2007-11-27 00:00:00,Serviços Transporte e Logística,PRIVADO,SEDE,ES,Categoria A
ATIVO,32.681.371/0001-72,VIX LOGÍSTICA S/A,VITÓRIA,21202,2007-11-27 00:00:00,2007-11-27 00:00:00,Serviços Transporte e Logística,PRIVADO,SEDE,ES,Categoria A
ATIVO,04.212.396/0001-91,VOKE S.A.,SÃO PAULO,27324,2023-10-03 00:00:00,2023-10-03 00:00:00,Emp. Adm. Part. - Comunicação e Informática,PRIVADO,SEDE,SP,Categoria A
CANCELADA,12.499.618/0001-27,VOSTOK PARTICIPAÇÕES SA,SÃO PAULO,22322,2010-12-23 00:00:00,2013-12-31 00:00:00,Emp. Adm. Part. - Sem Setor Principal,PRIVADO HOLDING,SEDE,SP,Categoria B
ATIVO,01.637.895/0001-32,VOTORANTIM CIMENTOS S.A.,SÃO PAULO,27189,2023-05-10 00:00:00,2023-05-10 00:00:00,"Construção Civil, Mat. Constr. e Decoração",PRIVADO,SEDE,SP,Categoria A
CANCELADA,01.386.256/0001-41,VOTORANTIM FINANCAS S/A,BARUERI,18988,2001-07-13 00:00:00,2011-05-05 00:00:00,Comércio (Atacado e Varejo),PRIVADO,SEDE,SP,Categoria B
